Sales,Shipping_Duration_Days,Order_Year,Order_Month,Order_Day,Order_Weekday,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Segment_Corporate,Segment_Home Office,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Region_East,Region_South,Region_West,State_Encoded,City_Grouped_Columbus,City_Grouped_Houston,City_Grouped_Los Angeles,City_Grouped_New York City,City_Grouped_Other,City_Grouped_Philadelphia,City_Grouped_San Diego,City_Grouped_San Francisco,City_Grouped_Seattle,City_Grouped_Springfield,Sales_per_Product
9.96,4,2018,11,12,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,13.944
9.21,4,2018,11,12,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,7.777333333333334
27.93,4,2018,11,12,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,34.9125
7.9,0,2018,3,5,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,21,False,False,False,False,True,False,False,False,False,False,14.615
221.16,0,2018,3,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,21,False,False,False,False,True,False,False,False,False,False,313.31
127.96,0,2018,3,5,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,21,False,False,False,False,True,False,False,False,False,False,224.844
18.69,0,2018,3,5,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,21,False,False,False,False,True,False,False,False,False,False,12.944555555555556
25.35,0,2017,3,3,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,3,False,False,False,False,False,False,False,True,False,False,25.59142857142857
35.28,0,2017,3,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,3,False,False,False,False,False,False,False,True,False,False,51.74400000000001
33.4,1,2017,12,24,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,45,False,False,False,False,False,False,False,False,True,False,25.505454545454544
837.6,2,2017,10,7,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,45,False,False,False,False,True,False,False,False,False,False,642.1600000000001
40.68,4,2017,12,9,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,40,False,False,False,False,True,False,False,False,False,False,49.72
209.568,4,2018,11,20,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,40,False,False,False,False,True,False,False,False,False,False,314.352
22.368,4,2016,12,12,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41,False,False,False,False,True,False,False,False,False,False,17.6148
3.882,5,2018,2,3,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,8,False,False,False,False,True,False,False,False,False,False,12.691153846153847
115.296,5,2018,2,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,8,False,False,False,False,True,False,False,False,False,False,105.688
1.908,4,2018,9,21,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,36,False,False,False,False,False,True,False,False,False,False,3.4979999999999998
43.372,5,2018,4,30,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,11,False,False,False,False,True,False,False,False,False,False,34.59433333333333
783.96,4,2015,11,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,711.1637142857144
48.896,4,2015,11,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,81.748
7.856,4,2015,11,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,11.917909090909092
5.904,5,2017,12,30,5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,33,True,False,False,False,False,False,False,False,False,False,12.124285714285715
13.712,5,2017,12,30,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,33,True,False,False,False,False,False,False,False,False,False,22.771714285714285
182.94,4,2015,9,17,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,187.8184
27.76,3,2018,11,24,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,False,False,False,False,False,False,False,True,False,False,28.916666666666668
25.99,4,2016,4,24,6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,68.72911111111111
113.52,3,2016,3,9,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,41,False,False,False,False,True,False,False,False,False,False,111.972
359.88,3,2016,3,9,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,41,False,False,False,False,True,False,False,False,False,False,251.916
25.344,1,2018,6,2,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,31,False,False,False,False,True,False,False,False,False,False,27.456
11.952,5,2017,9,19,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,3,False,False,False,False,False,False,False,True,False,False,10.956
6.24,5,2017,9,19,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,3,False,False,False,False,False,False,False,True,False,False,4.784
742.336,3,2015,10,31,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1,False,False,False,False,True,False,False,False,False,False,742.3359999999999
6.464,4,2018,11,23,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False,48.48
11.52,4,2018,11,23,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False,8.728615384615384
222.384,4,2018,11,23,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False,451.7175
23.36,5,2018,11,16,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,25.30666666666667
8.67,4,2017,2,19,6,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False,10.750800000000002
25.71,4,2017,2,19,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False,22.771714285714285
100.94,4,2018,11,7,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6,False,False,False,False,True,False,False,False,False,False,44.702
63.882,2,2015,7,8,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False,242.7516
683.144,5,2015,11,7,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41,False,True,False,False,False,False,False,False,False,False,634.348
1.476,5,2015,11,7,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41,False,True,False,False,False,False,False,False,False,False,4.305
40.712,5,2015,11,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,41,False,True,False,False,False,False,False,False,False,False,20.356
279.9,4,2018,1,28,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,14,False,False,False,False,True,False,False,False,False,False,219.44159999999997
13.12,5,2016,12,11,6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4,False,False,False,False,True,False,False,False,False,False,9.402666666666667
69.576,5,2016,12,11,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4,False,False,False,False,True,False,False,False,False,False,216.45866666666666
4.224,5,2016,12,11,6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4,False,False,False,False,True,False,False,False,False,False,6.101333333333333
58.08,5,2016,12,11,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4,False,False,False,False,True,False,False,False,False,False,58.080000000000005
52.416,5,2016,12,11,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4,False,False,False,False,True,False,False,False,False,False,22.048000000000002
54.92,5,2016,12,11,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4,False,False,False,False,True,False,False,False,False,False,53.08933333333333
364.95,5,2016,12,11,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,4,False,False,False,False,True,False,False,False,False,False,251.8155
85.056,5,2016,12,11,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,4,False,False,False,False,True,False,False,False,False,False,85.056
27.696,5,2016,12,11,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,4,False,False,False,False,True,False,False,False,False,False,34.62
24.96,5,2016,6,29,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,24.96
43.13,7,2016,3,16,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,170.3635
5.64,4,2016,8,13,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,9,False,False,False,False,True,False,False,False,False,False,7.0186666666666655
57.582,5,2017,5,14,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,8,False,False,False,False,True,False,False,False,False,False,226.48919999999998
31.104,5,2017,5,14,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,8,False,False,False,False,True,False,False,False,False,False,26.956799999999998
30.192,5,2017,5,14,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,8,False,False,False,False,True,False,False,False,False,False,30.192
43.6,5,2017,5,14,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,8,False,False,False,False,True,False,False,False,False,False,32.7
4.768,5,2017,5,14,6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,8,False,False,False,False,True,False,False,False,False,False,14.304
10.38,5,2017,5,14,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,8,False,False,False,False,True,False,False,False,False,False,24.961428571428574
13.392,5,2017,5,14,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,8,False,False,False,False,True,False,False,False,False,False,18.5256
39.594,4,2018,7,13,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,36,False,False,False,False,False,True,False,False,False,False,182.13240000000002
91.008,4,2018,7,13,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,36,False,False,False,False,False,True,False,False,False,False,68.256
37.94,3,2016,11,22,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,3,False,False,True,False,False,False,False,False,False,False,59.62
42.8,3,2016,11,22,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,3,False,False,True,False,False,False,False,False,False,False,22.0848
33.63,3,2016,11,22,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,3,False,False,True,False,False,False,False,False,False,False,24.288333333333338
62.808,5,2015,11,23,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,36,False,False,False,False,False,True,False,False,False,False,60.191
195.64,3,2016,12,27,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,47,False,False,False,False,True,False,False,False,False,False,244.55
239.9,3,2016,12,27,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,47,False,False,False,False,True,False,False,False,False,False,412.628
380.058,5,2017,11,14,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,36,False,False,False,False,False,True,False,False,False,False,546.2305454545454
1199.976,5,2017,11,14,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,36,False,False,False,False,False,True,False,False,False,False,1599.968
48.576,5,2017,11,14,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,36,False,False,False,False,False,True,False,False,False,False,58.29119999999999
17.94,2,2017,5,8,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3,False,False,True,False,False,False,False,False,False,False,22.425
18.264,5,2015,12,26,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,36,False,False,False,False,False,True,False,False,False,False,18.264
34.656,5,2015,12,26,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,36,False,False,False,False,False,True,False,False,False,False,83.391
81.552,5,2015,12,26,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,36,False,False,False,False,False,True,False,False,False,False,156.9876
227.136,5,2015,12,26,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,36,False,False,False,False,False,True,False,False,False,False,310.53749999999997
10.36,6,2018,6,8,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5,False,False,False,False,True,False,False,False,False,False,14.964444444444446
463.248,4,2016,4,7,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41,False,False,False,False,True,False,False,False,False,False,1138.818
383.952,4,2016,4,7,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41,False,False,False,False,True,False,False,False,False,False,269.96625
44.856,1,2017,7,10,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,1,False,False,False,False,True,False,False,False,False,False,40.32509090909091
30.345,5,2017,11,21,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,33,True,False,False,False,False,False,False,False,False,False,20.9525
127.554,5,2017,11,21,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,33,True,False,False,False,False,False,False,False,False,False,220.4862
77.952,5,2017,11,21,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,33,True,False,False,False,False,False,False,False,False,False,90.944
14.016,3,2018,11,12,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3,False,False,True,False,False,False,False,False,False,False,15.28133333333333
69.52,7,2015,11,1,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,15,False,False,False,False,True,False,False,False,False,False,73.6912
5.64,7,2015,11,1,6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,15,False,False,False,False,True,False,False,False,False,False,4.404571428571429
13.776,6,2017,5,15,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,9.566666666666666
245.88,5,2015,11,7,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,47,False,False,False,False,True,False,False,False,False,False,153.3822857142857
36.63,5,2015,11,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,47,False,False,False,False,True,False,False,False,False,False,37.444
22.58,5,2015,11,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,47,False,False,False,False,True,False,False,False,False,False,35.37533333333333
12.39,5,2015,11,7,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,47,False,False,False,False,True,False,False,False,False,False,11.309846153846154
39.92,5,2018,10,5,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False,16.633333333333336
61.96,5,2018,10,5,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False,116.48479999999999
19.936,5,2018,10,5,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False,12.944555555555556
3.798,2,2018,6,1,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,15.192
27.744,2,2018,6,1,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,15.028
158.376,2,2018,6,1,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,162.14685714285716
27.58,5,2018,11,20,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,15,False,False,False,False,True,False,False,False,False,False,56.88375
5.553,5,2017,12,23,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,33,False,False,False,False,True,False,False,False,False,False,15.7335
243.92,5,2018,9,29,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,40,False,False,False,False,True,False,False,False,False,False,214.64960000000002
14.96,2,2017,11,7,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,28,False,False,False,False,True,False,False,False,False,False,14.586
7.184,1,2015,4,4,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3,False,False,True,False,False,False,False,False,False,False,10.8658
10.512,3,2016,7,23,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False,15.28133333333333
263.96,2,2015,6,25,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,35,False,False,False,False,True,False,False,False,False,False,211.168
71.632,2,2015,6,25,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,35,False,False,False,False,True,False,False,False,False,False,36.63
9.328,2,2015,6,25,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,35,False,False,False,False,True,False,False,False,False,False,20.988
5.88,6,2015,9,8,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,45,False,False,False,False,True,False,False,False,False,False,12.935999999999998
975.92,6,2015,9,8,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,45,False,False,False,False,True,False,False,False,False,False,886.4606666666667
303.84,6,2015,9,8,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,45,False,False,False,False,True,False,False,False,False,False,161.79479999999998
485.88,6,2015,9,8,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,45,False,False,False,False,True,False,False,False,False,False,252.38766666666666
12.54,3,2015,12,12,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,False,False,False,False,True,False,False,False,False,False,13.898499999999999
8.94,3,2015,12,12,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,3,False,False,False,False,True,False,False,False,False,False,11.522666666666666
9.24,3,2015,12,12,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,False,False,False,False,True,False,False,False,False,False,11.84088888888889
70.008,4,2016,1,13,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,74.22144444444444
77.6,4,2016,1,13,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,72.42666666666666
464.85,4,2016,1,13,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,309.9
10.192,4,2018,12,15,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11,False,False,False,False,True,False,False,False,False,False,6.430666666666667
1793.98,6,2017,12,18,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,28,False,False,False,False,True,False,False,False,False,False,1802.1344545454544
758.352,5,2015,4,11,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,41,False,False,False,False,True,False,False,False,False,False,674.0906666666666
20.368,4,2017,11,10,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,70.43933333333332
49.848,4,2017,11,10,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,59.309888888888885
239.97,4,2018,6,26,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,263.96700000000004
2404.704,5,2018,11,13,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,1441.709111111111
563.024,5,2018,11,13,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,226.48919999999998
344.91,5,2018,11,13,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,379.401
8.64,5,2018,11,13,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,8.728615384615384
89.988,5,2018,11,24,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,36,False,False,False,False,True,False,False,False,False,False,307.459
229.544,5,2018,11,24,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,36,False,False,False,False,True,False,False,False,False,False,187.52925
1.824,4,2018,5,23,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41,False,True,False,False,False,False,False,False,False,False,4.332
18.32,4,2018,5,23,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41,False,True,False,False,False,False,False,False,False,False,48.24266666666667
48.816,4,2018,5,23,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,41,False,True,False,False,False,False,False,False,False,False,41.583999999999996
1.188,4,2018,5,23,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41,False,True,False,False,False,False,False,False,False,False,16.387411764705885
119.8,5,2015,12,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,33,True,False,False,False,False,False,False,False,False,False,93.44399999999999
61.568,6,2015,10,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,31,False,False,False,False,True,False,False,False,False,False,185.98666666666668
6.192,6,2015,10,3,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,31,False,False,False,False,True,False,False,False,False,False,7.481999999999999
2.214,2,2017,7,29,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8,False,False,False,False,True,False,False,False,False,False,4.305
5.32,3,2018,11,2,4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,15,False,False,False,False,True,False,False,False,False,False,9.177
975.92,3,2018,11,2,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,15,False,False,False,False,True,False,False,False,False,False,886.4606666666667
2249.91,3,2018,11,2,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,15,False,False,False,False,True,False,False,False,False,False,1479.9407999999999
