Order_Year,Order_Month,Sales,Region_East,Region_South,Region_West,City_Grouped_Columbus,City_Grouped_Detroit,City_Grouped_Houston,City_Grouped_Los Angeles,City_Grouped_New York City,City_Grouped_Other,City_Grouped_Philadelphia,City_Grouped_San Diego,City_Grouped_San Francisco,City_Grouped_Seattle,Pname
2016,9,215.976,False,False,True,False,False,False,False,False,True,False,False,False,False,192
2016,7,287.968,False,False,True,False,False,False,True,False,False,False,False,False,False,192
2015,4,89.99,False,False,False,False,False,False,False,False,True,False,False,False,False,192
2017,9,80.991,True,False,False,False,False,False,False,True,False,False,False,False,False,192
2017,9,269.97,False,False,False,False,False,False,False,False,True,False,False,False,False,192
2017,10,71.992,False,False,True,False,False,False,False,False,False,False,False,True,False,192
2017,9,215.976,False,False,True,False,False,False,False,False,False,False,False,False,True,192
2017,11,215.976,False,False,True,False,False,False,False,False,True,False,False,False,False,192
2015,5,722.352,False,False,True,False,False,False,False,False,True,False,False,False,False,193
2014,8,421.372,False,False,False,False,False,False,False,False,False,False,False,False,False,193
2017,12,300.98,False,True,False,False,False,False,False,False,True,False,False,False,False,193
2016,11,1474.802,True,False,False,False,False,False,False,False,True,False,False,False,False,193
2015,10,240.784,False,False,True,False,False,False,False,False,False,False,True,False,False,193
2014,3,481.568,False,False,True,False,False,False,False,False,False,False,False,False,True,193
2017,2,963.136,False,False,True,False,False,False,False,False,False,False,False,False,True,193
2017,3,1805.88,False,False,False,False,False,False,False,False,True,False,False,False,False,193
2015,2,161.568,False,True,False,False,False,False,False,False,True,False,False,False,False,194
2015,12,70.686,True,False,False,False,False,False,False,False,True,False,False,False,False,194
2017,9,161.568,False,False,True,False,False,False,False,False,True,False,False,False,False,194
2017,9,181.764,True,False,False,False,False,False,False,True,False,False,False,False,False,194
2017,12,302.94,True,False,False,False,False,False,False,False,True,False,False,False,False,194
2017,9,141.372,True,False,False,False,False,False,False,False,False,True,False,False,False,194
2016,5,484.704,False,False,True,False,False,False,False,False,True,False,False,False,False,194
2014,12,242.352,False,False,True,False,False,False,False,False,True,False,False,False,False,194
2015,7,150.98,True,False,False,False,False,False,False,False,True,False,False,False,False,195
2015,11,301.96,False,False,False,False,False,False,False,False,True,False,False,False,False,195
2016,10,120.784,False,False,True,False,False,False,False,False,True,False,False,False,False,195
2016,6,483.136,False,False,True,False,False,False,False,False,True,False,False,False,False,195
2015,9,1056.86,False,True,False,False,False,False,False,False,True,False,False,False,False,195
2016,12,845.488,False,False,False,False,False,False,False,False,True,False,False,False,False,195
2015,7,383.607,False,False,False,False,False,False,False,False,False,False,False,False,False,196
2015,2,389.696,False,True,False,False,False,False,False,False,True,False,False,False,False,196
2016,9,85.246,True,False,False,False,False,False,False,False,True,False,False,False,False,196
2016,11,182.67,False,True,False,False,False,False,False,False,True,False,False,False,False,196
2015,12,97.424,False,True,False,False,False,False,False,False,True,False,False,False,False,196
2014,12,767.214,True,False,False,False,False,False,False,True,False,False,False,False,False,196
2015,11,146.136,False,True,False,False,False,False,False,False,True,False,False,False,False,196
2016,12,85.246,False,False,False,False,False,False,False,False,True,False,False,False,False,196
2014,3,48.712,False,False,True,False,False,False,False,False,False,False,False,False,True,196
2016,2,62.958,False,False,False,False,False,False,False,False,False,False,False,False,False,197
2014,12,239.84,True,False,False,False,False,False,False,False,True,False,False,False,False,197
2014,11,149.9,False,True,False,False,False,False,False,False,True,False,False,False,False,197
2016,12,47.968,False,False,True,False,False,False,False,False,True,False,False,False,False,197
2016,12,29.98,False,False,False,False,False,False,False,False,True,False,False,False,False,197
2015,5,104.93,False,False,False,False,False,False,False,False,True,False,False,False,False,197
2016,3,167.888,False,False,True,False,False,False,False,False,False,False,False,False,True,197
2014,3,127.302,False,False,False,False,False,False,False,False,True,False,False,False,False,198
2016,5,187.056,False,True,False,False,False,False,False,False,True,False,False,False,False,198
2014,4,51.96,False,True,False,False,False,False,False,False,True,False,False,False,False,198
2015,7,155.88,False,False,False,False,False,False,False,False,True,False,False,False,False,198
2016,4,41.568,False,False,True,False,False,False,True,False,False,False,False,False,False,198
2016,9,83.136,False,False,True,False,False,False,False,False,True,False,False,False,False,198
2017,10,254.604,False,False,False,False,False,False,False,False,True,False,False,False,False,198
2017,6,470.302,False,False,False,False,False,False,False,False,False,False,False,False,False,199
2015,12,191.96,False,False,False,False,False,False,False,False,True,False,False,False,False,199
2014,11,479.9,False,False,False,False,False,False,False,False,True,False,False,False,False,199
2014,9,172.764,True,False,False,False,False,False,False,True,False,False,False,False,False,199
2016,1,153.568,False,False,True,False,False,False,False,False,False,False,True,False,False,199
2015,9,307.136,False,False,True,False,False,False,False,False,False,False,False,False,True,199
2017,10,614.272,False,False,True,False,False,False,False,False,False,False,False,False,True,199
2017,5,106.869,False,False,False,False,False,False,False,False,False,False,False,False,False,200
2016,11,81.424,False,False,True,False,False,False,True,False,False,False,False,False,False,200
2017,7,122.136,False,False,True,False,False,False,True,False,False,False,False,False,False,200
2016,9,71.246,True,False,False,False,False,False,False,False,False,True,False,False,False,200
2016,12,81.424,False,False,True,False,False,False,False,False,False,False,True,False,False,200
2016,9,701.372,False,False,False,False,False,False,False,False,True,False,False,False,False,201
2016,11,1603.136,False,False,True,False,False,False,False,False,True,False,False,False,False,201
2017,9,2254.41,True,False,False,False,False,False,False,True,False,False,False,False,False,201
2016,5,801.568,False,False,True,False,False,False,False,False,True,False,False,False,False,201
2016,8,1603.136,False,False,True,False,False,False,False,False,False,False,True,False,False,201
2016,9,801.568,False,False,True,False,False,False,False,False,False,False,True,False,False,201
2014,7,801.568,False,False,True,False,False,False,False,False,False,False,False,True,False,201
2015,12,2003.92,False,False,True,False,False,False,False,False,False,False,False,False,True,201
2017,11,2404.704,False,False,True,False,False,False,False,False,False,False,False,False,True,201
2015,4,213.115,False,False,False,False,False,False,False,False,False,False,False,False,False,202
2014,2,60.89,False,False,False,False,False,False,False,False,True,False,False,False,False,202
2016,9,121.78,False,True,False,True,False,False,False,False,False,False,False,False,False,202
2016,6,85.246,False,False,False,False,False,True,False,False,False,False,False,False,False,202
2014,12,292.272,False,False,True,False,False,False,True,False,False,False,False,False,False,202
2017,12,304.45,False,True,False,False,False,False,False,False,True,False,False,False,False,202
2015,3,383.607,True,False,False,False,False,False,False,True,False,False,False,False,False,202
2017,7,194.848,False,True,False,False,False,False,False,False,True,False,False,False,False,202
2014,5,127.869,False,False,False,False,False,False,False,False,True,False,False,False,False,202
2016,10,194.848,False,False,True,False,False,False,False,False,False,False,False,True,False,202
2017,9,97.184,False,True,False,False,False,False,False,False,True,False,False,False,False,203
2015,9,170.072,False,False,False,False,False,False,False,False,False,False,False,False,False,203
2016,11,127.554,True,False,False,True,False,False,False,False,False,False,False,False,False,203
2015,12,546.66,False,False,False,False,True,False,False,False,False,False,False,False,False,203
2015,9,60.74,True,False,False,False,False,False,False,False,True,False,False,False,False,203
2014,8,340.144,False,False,True,False,False,False,True,False,False,False,False,False,False,203
2016,3,327.996,True,False,False,False,False,False,False,True,False,False,False,False,False,203
2017,12,97.184,False,False,True,False,False,False,False,False,True,False,False,False,False,203
2016,11,255.108,False,False,False,False,False,False,False,False,True,False,False,False,False,203
2017,12,182.22,True,False,False,False,False,False,False,False,True,False,False,False,False,203
2016,12,363.92,False,False,True,False,False,False,False,False,True,False,False,False,False,204
2015,7,382.116,False,False,False,False,False,False,False,False,True,False,False,False,False,204
2017,4,436.704,False,False,True,False,False,False,False,False,True,False,False,False,False,204
2016,11,318.43,False,False,False,False,False,True,False,False,False,False,False,False,False,204
2017,9,318.43,False,False,False,False,False,True,False,False,False,False,False,False,False,204
2017,11,191.058,False,False,False,False,False,True,False,False,False,False,False,False,False,204
2017,4,218.352,False,True,False,False,False,False,False,False,True,False,False,False,False,204
2017,4,218.352,False,False,True,False,False,False,True,False,False,False,False,False,False,204
2017,9,63.686,True,False,False,False,False,False,False,False,True,False,False,False,False,204
2014,10,545.88,False,True,False,False,False,False,False,False,True,False,False,False,False,204
2016,11,245.646,True,False,False,False,False,False,False,True,False,False,False,False,False,204
2014,12,445.802,True,False,False,False,False,False,False,False,False,True,False,False,False,204
2017,11,127.372,True,False,False,False,False,False,False,False,False,True,False,False,False,204
2017,6,291.136,False,False,True,False,False,False,False,False,False,False,False,False,True,204
2017,12,520.464,False,False,False,False,False,False,False,False,True,False,False,False,False,205
2017,9,520.464,False,False,False,False,False,False,False,False,False,False,False,False,False,205
2014,9,1487.04,False,False,True,False,False,False,False,False,True,False,False,False,False,205
2015,4,892.224,False,False,True,False,False,False,True,False,False,False,False,False,False,205
2017,2,892.224,False,False,True,False,False,False,True,False,False,False,False,False,False,205
2017,9,594.816,False,False,True,False,False,False,True,False,False,False,False,False,False,205
2015,12,2676.672,False,False,True,False,False,False,False,False,False,False,True,False,False,205
2014,4,1487.04,False,False,True,False,False,False,False,False,True,False,False,False,False,205
2015,10,2453.43,False,False,False,False,False,False,False,False,True,False,False,False,False,206
2014,7,981.372,False,False,False,False,False,False,False,False,True,False,False,False,False,206
2016,5,3504.9,False,False,False,False,True,False,False,False,False,False,False,False,False,206
2017,5,2803.92,False,True,False,False,False,False,False,False,True,False,False,False,False,206
2015,1,2803.92,False,False,True,False,False,False,True,False,False,False,False,False,False,206
2014,9,3785.292,True,False,False,False,False,False,False,True,False,False,False,False,False,206
2017,8,4416.174,True,False,False,False,False,False,False,False,False,True,False,False,False,206
2016,4,1121.568,False,False,True,False,False,False,False,False,False,False,False,True,False,206
2017,12,68.46,False,False,True,False,False,False,False,False,True,False,False,False,False,207
2015,2,136.92,False,False,True,False,False,False,True,False,False,False,False,False,False,207
2017,12,54.768,True,False,False,False,False,False,False,False,False,True,False,False,False,207
2015,12,142.36,False,False,False,False,True,False,False,False,False,False,False,False,False,208
2017,9,498.26,False,False,False,False,True,False,False,False,False,False,False,False,False,208
2017,11,113.888,False,False,True,False,False,False,False,False,True,False,False,False,False,208
2014,12,192.186,True,False,False,False,False,False,False,True,False,False,False,False,False,208
2017,11,128.124,True,False,False,False,False,False,False,True,False,False,False,False,False,208
2016,11,113.888,False,False,True,False,False,False,False,False,True,False,False,False,False,208
2016,9,113.888,False,False,True,False,False,False,False,False,False,False,False,False,True,208
2015,1,199.304,False,False,False,False,False,False,False,False,True,False,False,False,False,208
2014,3,362.25,False,False,False,False,False,False,False,False,True,False,False,False,False,209
2016,2,241.5,False,False,False,False,False,True,False,False,False,False,False,False,False,209
2017,5,207.0,False,True,False,False,False,False,False,False,True,False,False,False,False,209
2015,9,517.5,False,True,False,False,False,False,False,False,True,False,False,False,False,209
2017,12,258.75,False,True,False,False,False,False,False,False,True,False,False,False,False,209
2015,11,207.0,False,True,False,False,False,False,False,False,True,False,False,False,False,209
2015,12,422.625,True,False,False,False,False,False,False,False,False,True,False,False,False,209
2016,12,172.5,True,False,False,False,False,False,False,False,True,False,False,False,False,209
2017,5,181.986,False,False,False,False,False,False,False,False,False,False,False,False,False,210
2015,1,181.986,True,False,False,False,False,False,False,False,True,False,False,False,False,210
2015,10,389.97,False,False,False,False,True,False,False,False,False,False,False,False,False,210
2016,11,389.97,False,False,False,False,True,False,False,False,False,False,False,False,False,210
2014,12,1819.86,False,True,False,False,False,False,False,False,True,False,False,False,False,210
2016,9,454.965,False,False,False,False,False,True,False,False,False,False,False,False,False,210
2016,11,207.984,False,True,False,False,False,False,False,False,True,False,False,False,False,210
2015,4,831.936,False,True,False,False,False,False,False,False,True,False,False,False,False,210
2017,7,311.976,False,False,True,False,False,False,False,False,True,False,False,False,False,210
2015,6,1123.92,False,True,False,False,False,False,False,False,True,False,False,False,False,211
2014,7,674.352,False,False,True,False,False,False,False,False,True,False,False,False,False,211
2016,8,786.744,True,False,False,False,False,False,False,False,False,True,False,False,False,211
2015,7,1348.704,False,False,True,False,False,False,False,False,False,False,False,True,False,211
2017,11,449.568,False,False,True,False,False,False,False,False,False,False,False,False,True,211
2017,11,899.136,False,False,True,False,False,False,False,False,True,False,False,False,False,211
2014,2,1256.22,False,True,False,False,False,False,False,False,True,False,False,False,False,212
2015,8,1004.976,False,False,True,False,False,False,True,False,False,False,False,False,False,212
2016,6,376.866,True,False,False,False,False,False,False,False,True,False,False,False,False,212
2014,7,502.488,False,False,True,False,False,False,False,False,False,False,False,True,False,212
2014,9,73.915,False,False,True,False,False,False,False,False,True,False,False,False,False,213
2015,8,103.481,False,False,False,False,False,False,False,False,True,False,False,False,False,213
2017,9,236.528,False,False,True,False,False,False,True,False,False,False,False,False,False,213
2017,10,517.405,False,False,False,False,False,False,False,False,True,False,False,False,False,213
2014,10,591.32,False,True,False,False,False,False,False,False,True,False,False,False,False,213
2015,11,206.962,False,False,False,False,False,False,False,False,True,False,False,False,False,213
2017,7,310.443,True,False,False,False,False,False,False,False,True,False,False,False,False,213
2014,3,613.908,True,False,False,False,False,False,False,True,False,False,False,False,False,214
2014,9,409.272,True,False,False,False,False,False,False,False,False,True,False,False,False,214
2014,7,272.848,False,False,True,False,False,False,False,False,False,False,False,True,False,214
2017,12,242.352,False,False,True,False,False,False,False,False,True,False,False,False,False,215
2014,11,424.116,False,False,False,False,False,False,False,False,True,False,False,False,False,215
2016,7,504.9,False,True,False,False,False,False,False,False,True,False,False,False,False,215
2017,5,302.94,False,True,False,False,False,False,False,False,True,False,False,False,False,215
2016,8,447.84,False,False,False,False,True,False,False,False,False,False,False,False,False,216
2014,6,447.84,False,False,True,False,False,False,True,False,False,False,False,False,False,216
2016,12,268.704,False,False,True,False,False,False,False,False,True,False,False,False,False,216
2014,9,67.176,True,False,False,False,False,False,False,False,False,True,False,False,False,216
2016,9,466.768,False,False,True,False,False,False,False,False,True,False,False,False,False,217
2015,7,408.422,False,False,False,False,False,False,False,False,True,False,False,False,False,217
2017,5,1458.65,False,False,False,False,True,False,False,False,False,False,False,False,False,217
2016,4,933.536,False,False,True,False,False,False,False,False,True,False,False,False,False,217
2015,4,408.422,False,False,False,False,False,True,False,False,False,False,False,False,False,217
2015,3,1166.92,False,True,False,False,False,False,False,False,True,False,False,False,False,217
2017,9,2888.127,True,False,False,False,False,False,False,True,False,False,False,False,False,217
2015,7,700.152,False,False,True,False,False,False,False,False,False,False,False,True,False,217
2016,5,641.96,False,True,False,False,False,False,False,False,True,False,False,False,False,218
2014,12,674.058,False,False,False,False,False,True,False,False,False,False,False,False,False,218
2017,6,1925.88,False,False,False,False,False,False,False,False,True,False,False,False,False,218
2015,11,577.764,True,False,False,False,False,False,False,True,False,False,False,False,False,218
2016,12,866.646,True,False,False,False,False,False,False,True,False,False,False,False,False,218
2016,11,449.372,True,False,False,False,False,False,False,False,True,False,False,False,False,218
2016,3,770.352,False,False,True,False,False,False,False,False,False,False,False,True,False,218
2017,8,1779.9,True,False,False,False,False,False,False,False,True,False,False,False,False,219
2016,9,747.558,False,False,False,False,False,False,False,False,True,False,False,False,False,219
2016,7,854.352,False,False,True,False,False,False,False,False,True,False,False,False,False,219
2014,1,1067.94,False,True,False,False,False,False,False,False,True,False,False,False,False,219
2016,12,2563.056,True,False,False,False,False,False,False,True,False,False,False,False,False,219
2017,8,569.568,False,False,True,False,False,False,False,False,True,False,False,False,False,219
2016,10,727.45,False,False,True,False,False,False,False,False,True,False,False,False,False,220
2017,11,523.764,False,True,False,False,False,False,False,False,True,False,False,False,False,220
2014,12,523.764,True,False,False,False,False,False,False,False,False,True,False,False,False,220
2016,12,581.96,False,False,False,False,False,False,False,False,True,False,False,False,False,220
2014,7,698.352,False,False,True,False,False,False,False,False,False,False,False,True,False,220
2017,11,2036.86,False,False,True,False,False,False,False,False,False,False,False,False,True,220
2017,7,872.94,False,True,False,False,False,False,False,False,True,False,False,False,False,220
2017,10,66.645,False,False,False,False,False,False,False,False,True,False,False,False,False,221
2016,12,79.974,False,True,False,False,False,False,False,False,True,False,False,False,False,221
2015,2,35.544,False,False,True,False,False,False,False,False,True,False,False,False,False,221
2016,6,71.088,False,False,True,False,False,False,True,False,False,False,False,False,False,221
2017,11,71.088,False,False,True,False,False,False,True,False,False,False,False,False,False,221
2014,12,53.316,True,False,False,False,False,False,False,True,False,False,False,False,False,221
2017,11,79.974,True,False,False,False,False,False,False,True,False,False,False,False,False,221
2017,7,124.404,False,False,False,False,False,False,False,False,True,False,False,False,False,221
2016,5,71.088,False,False,True,False,False,False,False,False,False,False,False,True,False,221
2017,11,2665.62,False,False,True,False,False,False,False,False,True,False,False,False,False,222
2014,3,1184.72,False,False,False,False,False,False,False,False,True,False,False,False,False,222
2014,10,1421.664,True,False,False,False,False,False,False,False,True,False,False,False,False,222
2015,4,710.832,False,False,True,False,False,False,False,False,True,False,False,False,False,222
2016,12,1421.664,False,False,True,False,False,False,False,False,False,False,False,True,False,222
2017,10,239.358,False,False,False,False,False,False,False,False,True,False,False,False,False,223
2016,2,227.96,True,False,False,False,False,False,False,False,True,False,False,False,False,223
2015,9,102.582,True,False,False,False,False,False,False,False,True,False,False,False,False,223
2016,4,638.288,False,False,True,False,False,False,True,False,False,False,False,False,False,223
2017,6,273.552,False,True,False,False,False,False,False,False,True,False,False,False,False,223
2015,11,205.164,True,False,False,False,False,False,False,True,False,False,False,False,False,223
2017,11,853.93,False,False,False,False,False,True,False,False,False,False,False,False,False,224
2014,7,512.358,False,False,False,False,False,False,False,False,True,False,False,False,False,224
2016,7,195.184,False,False,True,False,False,False,True,False,False,False,False,False,False,224
2016,8,1024.716,False,False,False,False,False,False,False,False,True,False,False,False,False,224
2017,11,390.368,False,True,False,False,False,False,False,False,True,False,False,False,False,225
2014,6,853.93,True,False,False,False,False,False,False,False,True,False,False,False,False,225
2017,6,487.96,False,False,False,False,True,False,False,False,False,False,False,False,False,225
2016,12,1951.84,False,False,False,False,False,False,False,False,True,False,False,False,False,225
2016,11,731.94,False,True,False,False,False,False,False,False,True,False,False,False,False,225
2017,11,975.92,False,True,False,False,False,False,False,False,True,False,False,False,False,225
2016,12,170.786,True,False,False,False,False,False,False,False,True,False,False,False,False,225
2016,4,1976.2379999999998,True,False,False,False,False,False,False,True,False,False,False,False,False,225
2016,11,1537.074,True,False,False,False,False,False,False,False,True,False,False,False,False,225
2014,9,975.92,False,False,True,False,False,False,False,False,True,False,False,False,False,225
2014,9,585.552,False,False,True,False,False,False,False,False,False,False,True,False,False,225
2014,11,683.144,False,False,False,False,False,True,False,False,False,False,False,False,False,226
2014,6,585.552,False,False,True,False,False,False,False,False,False,False,False,False,True,226
2016,10,387.136,False,False,True,False,False,False,False,False,True,False,False,False,False,227
2017,10,254.058,False,False,False,False,False,False,False,False,True,False,False,False,False,227
2016,2,326.646,True,False,False,False,False,False,False,True,False,False,False,False,False,227
2015,6,1522.638,True,False,False,False,False,False,False,False,True,False,False,False,False,228
2017,7,526.344,False,False,False,False,False,False,False,False,False,False,False,False,False,228
2014,7,657.93,False,False,False,False,False,False,False,False,True,False,False,False,False,228
2016,12,751.92,True,False,False,False,False,False,False,False,True,False,False,False,False,228
2015,9,601.536,False,False,True,False,False,False,True,False,False,False,False,False,False,228
2014,11,563.94,False,False,False,False,False,False,False,False,True,False,False,False,False,228
2016,12,563.94,False,False,False,False,False,False,False,False,True,False,False,False,False,228
2014,11,657.93,True,False,False,False,False,False,False,False,False,True,False,False,False,228
2016,11,451.152,False,False,True,False,False,False,False,False,False,False,False,True,False,228
2017,10,451.152,False,False,True,False,False,False,False,False,False,False,False,False,True,228
2016,7,544.008,False,False,True,False,False,False,False,False,True,False,False,False,False,229
2017,12,906.68,False,False,True,False,False,False,False,False,True,False,False,False,False,229
2017,12,1586.69,False,False,False,False,True,False,False,False,False,False,False,False,False,229
2016,12,680.01,False,False,False,False,False,False,False,False,True,False,False,False,False,229
2014,11,725.344,False,False,True,False,False,False,True,False,False,False,False,False,False,229
2014,8,1133.35,True,False,False,False,False,False,False,False,True,False,False,False,False,229
2016,7,408.006,True,False,False,False,False,False,False,True,False,False,False,False,False,229
2016,11,408.006,True,False,False,False,False,False,False,True,False,False,False,False,False,229
2015,8,544.008,False,False,True,False,False,False,False,False,False,False,False,True,False,229
2016,4,354.9,False,True,False,True,False,False,False,False,False,False,False,False,False,230
2015,7,127.764,False,False,True,False,False,False,False,False,True,False,False,False,False,230
2015,11,681.408,True,False,False,False,False,False,False,True,False,False,False,False,False,230
2014,6,193.0656,False,False,False,False,False,False,False,False,True,False,False,False,False,230
2017,1,212.94,False,False,False,False,False,False,False,False,True,False,False,False,False,230
2014,6,212.94,False,False,False,False,True,False,False,False,False,False,False,False,False,231
2014,8,638.82,False,True,False,False,False,False,False,False,True,False,False,False,False,231
2015,11,141.96,False,False,True,False,False,False,False,False,True,False,False,False,False,232
2017,6,638.82,True,False,False,False,False,False,False,False,True,False,False,False,False,232
2016,11,113.568,True,False,False,False,False,False,False,True,False,False,False,False,False,232
2017,12,141.96,False,False,True,False,False,False,False,False,False,False,False,False,True,232
2015,2,283.92,True,False,False,False,False,False,False,False,True,False,False,False,False,232
2016,9,368.97,False,True,False,True,False,False,False,False,False,False,False,False,False,233
2015,3,860.93,False,False,False,False,False,False,False,False,True,False,False,False,False,233
2016,5,442.764,True,False,False,False,False,False,False,True,False,False,False,False,False,233
2017,7,664.146,True,False,False,False,False,False,False,True,False,False,False,False,False,233
2016,10,368.97,False,False,False,False,False,False,False,False,True,False,False,False,False,233
2015,9,1516.2,False,False,False,True,False,False,False,False,False,False,False,False,False,234
2014,12,909.72,True,False,False,True,False,False,False,False,False,False,False,False,False,234
2014,5,1212.96,False,False,False,False,False,False,False,False,True,False,False,False,False,234
2017,8,866.4,False,True,False,False,False,False,False,False,True,False,False,False,False,234
2016,2,866.4,False,True,False,False,False,False,False,False,True,False,False,False,False,234
2017,6,1212.96,False,False,True,False,False,False,False,False,False,False,False,True,False,234
2016,12,892.136,False,False,True,False,False,False,False,False,True,False,False,False,False,235
2015,11,446.068,True,False,False,False,False,False,False,False,True,False,False,False,False,235
2014,12,764.688,False,False,True,False,False,False,False,False,True,False,False,False,False,235
2016,3,557.585,False,False,False,False,False,False,False,False,True,False,False,False,False,235
2016,6,1115.17,False,False,True,False,False,False,False,False,False,False,False,False,True,235
2017,8,423.648,False,True,False,False,False,False,False,False,True,False,False,False,False,236
2015,11,2621.322,True,False,False,False,False,False,False,True,False,False,False,False,False,236
2015,11,1323.9,False,False,False,False,False,False,False,False,True,False,False,False,False,236
2016,9,1059.12,False,True,False,False,False,False,False,False,True,False,False,False,False,236
2016,7,140.81,False,True,False,False,False,False,False,False,True,False,False,False,False,237
2015,9,1408.1,False,False,False,False,False,False,False,False,True,False,False,False,False,237
2016,8,225.296,False,True,False,False,False,False,False,False,True,False,False,False,False,237
2014,12,1013.832,False,True,False,False,False,False,False,False,True,False,False,False,False,237
2014,5,225.296,False,False,True,False,False,False,True,False,False,False,False,False,False,237
2014,11,112.648,False,False,True,False,False,False,True,False,False,False,False,False,False,237
2016,9,563.24,False,False,True,False,False,False,True,False,False,False,False,False,False,237
2014,9,887.103,True,False,False,False,False,False,False,True,False,False,False,False,False,237
2016,10,492.835,True,False,False,False,False,False,False,False,False,True,False,False,False,237
2017,7,225.296,False,False,True,False,False,False,False,False,False,False,True,False,False,237
2014,10,1604.9,True,False,False,False,False,False,False,False,True,False,False,False,False,238
2017,9,2054.272,False,False,True,False,False,False,False,False,True,False,False,False,False,238
2015,5,2567.84,False,False,False,False,False,False,False,False,True,False,False,False,False,238
2014,5,256.784,False,False,True,False,False,False,False,False,True,False,False,False,False,238
2016,1,1592.85,False,False,False,False,False,False,False,False,True,False,False,False,False,239
2014,10,409.59,True,False,False,False,False,False,False,False,True,False,False,False,False,239
2014,12,455.1,False,True,False,False,False,False,False,False,True,False,False,False,False,239
2017,11,364.08,False,False,True,False,False,False,True,False,False,False,False,False,False,239
2015,11,375.4575,False,True,False,False,False,False,False,False,True,False,False,False,False,239
2017,8,1137.75,False,False,True,False,False,False,False,False,False,False,False,False,True,239
2015,8,918.785,False,False,False,False,False,False,False,False,True,False,False,False,False,240
2016,11,630.024,False,True,False,False,False,False,False,False,True,False,False,False,False,240
2016,9,472.518,False,True,False,False,False,False,False,False,True,False,False,False,False,240
2014,11,945.036,False,True,False,False,False,False,False,False,True,False,False,False,False,240
2017,8,210.008,False,False,True,False,False,False,False,False,False,False,False,True,False,240
2015,3,787.53,False,False,True,False,False,False,False,False,False,False,False,False,True,240
2015,6,796.425,False,False,False,False,False,False,False,False,True,False,False,False,False,241
2017,12,273.06,True,False,False,False,False,False,False,False,True,False,False,False,False,241
2014,12,136.53,True,False,False,False,False,False,False,False,True,False,False,False,False,241
2016,5,2275.5,False,True,False,False,False,False,False,False,True,False,False,False,False,241
2017,12,504.9,False,True,False,False,False,False,False,False,True,False,False,False,False,242
2015,12,302.94,False,False,False,False,True,False,False,False,False,False,False,False,False,242
2017,9,272.646,True,False,False,False,False,False,False,True,False,False,False,False,False,242
2016,6,161.568,False,False,True,False,False,False,False,False,True,False,False,False,False,242
2015,11,34.504,False,False,False,False,False,False,False,False,False,False,False,False,False,243
2017,7,129.39,False,False,True,False,False,False,False,False,True,False,False,False,False,243
2015,3,43.13,False,False,True,False,False,False,True,False,False,False,False,False,False,243
2017,1,474.43,False,False,True,False,False,False,True,False,False,False,False,False,False,243
2017,9,34.504,False,True,False,False,False,False,False,False,True,False,False,False,False,244
2017,2,86.26,False,False,True,False,False,False,True,False,False,False,False,False,False,244
2014,7,69.008,True,False,False,False,False,False,False,False,False,True,False,False,False,244
2015,12,51.756,False,False,False,False,False,False,False,False,True,False,False,False,False,244
2016,7,215.65,False,False,True,False,False,False,False,False,True,False,False,False,False,244
2016,9,43.13,False,False,True,False,False,False,False,False,False,False,False,False,True,244
2016,11,207.76,True,False,False,False,False,False,False,False,True,False,False,False,False,245
2015,12,41.552,False,False,False,False,False,False,False,False,True,False,False,False,False,245
2016,11,467.46,False,False,True,False,False,False,True,False,False,False,False,False,False,245
2015,7,155.82,True,False,False,False,False,False,False,True,False,False,False,False,False,245
2015,11,259.7,True,False,False,False,False,False,False,True,False,False,False,False,False,245
2014,1,51.94,False,True,False,False,False,False,False,False,True,False,False,False,False,245
2017,4,196.45,False,False,True,False,False,False,False,False,True,False,False,False,False,246
2015,7,282.888,True,False,False,False,False,False,False,False,False,True,False,False,False,246
2014,12,94.428,False,False,False,False,False,False,False,False,False,False,False,False,False,247
2015,11,692.472,False,True,False,False,False,False,False,False,True,False,False,False,False,247
2014,12,300.416,False,False,True,False,False,False,False,False,True,False,False,False,False,248
2014,4,187.76,False,False,True,False,False,False,True,False,False,False,False,False,False,248
2017,11,46.94,False,False,False,False,False,False,False,False,True,False,False,False,False,248
2017,11,187.76,True,False,False,False,False,False,False,True,False,False,False,False,False,248
2015,12,262.864,True,False,False,False,False,False,False,False,True,False,False,False,False,248
2017,12,56.328,False,False,False,False,False,False,False,False,True,False,False,False,False,248
2017,2,68.704,False,False,True,False,False,False,False,False,True,False,False,False,False,249
2014,11,68.704,True,False,False,False,False,False,False,False,True,False,False,False,False,249
2015,7,128.82,True,False,False,False,False,False,False,True,False,False,False,False,False,249
2016,5,214.7,True,False,False,False,False,False,False,True,False,False,False,False,False,249
2017,9,103.056,True,False,False,False,False,False,False,False,True,False,False,False,False,249
2015,6,257.64,False,False,True,False,False,False,False,False,False,False,False,True,False,249
2015,12,206.112,False,False,True,False,False,False,False,False,True,False,False,False,False,249
2016,10,165.048,False,True,False,False,False,False,False,False,True,False,False,False,False,250
2016,12,343.85,False,True,False,False,False,False,False,False,True,False,False,False,False,250
2017,11,220.064,False,True,False,False,False,False,False,False,True,False,False,False,False,250
2014,11,137.54,False,False,True,False,False,False,False,False,False,False,False,False,True,250
2017,3,82.524,False,False,False,False,False,False,False,False,True,False,False,False,False,250
2017,9,51.75,False,False,True,False,False,False,False,False,True,False,False,False,False,251
